FSR_IMU_R,4353388,16:12:31,-624,-305,-1942,9,-23,-5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4353421,16:12:32,-623,-305,-1942,9,-23,-6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4355470,16:12:34,264,-226,2055,21,-18,15,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
FSR_IMU_L,4355504,16:12:34,261,-229,2053,26,-17,16,2,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4353455,16:12:32,-623,-306,-1943,9,-25,-7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4355543,16:12:34,260,-226,2048,23,-20,16,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
FSR_IMU_R,4353488,16:12:32,-625,-308,-1937,7,-27,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4353527,16:12:32,-623,-308,-1938,9,-24,-5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4355578,16:12:34,259,-229,2055,22,-19,16,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FSR_IMU_L,4355613,16:12:34,261,-231,2052,19,-19,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4355646,16:12:34,261,-231,2052,19,-19,14,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
FSR_IMU_L,4355679,16:12:34,261,-228,2052,25,-19,16,1,0,0,1,0,0,0,0,2,1,1,1,0,0,1,0
FSR_IMU_L,4355710,16:12:34,263,-228,2057,24,-20,16,1,0,0,0,2,1,0,1,0,0,1,2,0,0,1,0
FSR_IMU_R,4353561,16:12:32,-622,-307,-1939,7,-24,-5,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0
FSR_IMU_R,4353594,16:12:32,-624,-307,-1939,7,-24,-6,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1
FSR_IMU_R,4353627,16:12:32,-624,-302,-1936,6,-25,-6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4355747,16:12:34,261,-228,2049,23,-18,15,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
FSR_IMU_L,4355781,16:12:34,262,-223,2057,23,-17,16,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0
FSR_IMU_R,4353666,16:12:32,-623,-303,-1938,9,-23,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
FSR_IMU_R,4353700,16:12:32,-624,-305,-1933,8,-22,-6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FSR_IMU_R,4353733,16:12:32,-623,-305,-1933,8,-22,-6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4353766,16:12:32,-623,-308,-1939,10,-21,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4355820,16:12:34,258,-226,2051,21,-19,15,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
FSR_IMU_L,4355854,16:12:34,258,-227,2057,23,-19,15,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0
FSR_IMU_L,4355887,16:12:34,264,-227,2057,23,-19,14,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
FSR_IMU_R,4353802,16:12:32,-623,-304,-1938,8,-25,-6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4355920,16:12:34,264,-227,2049,22,-19,15,1,0,0,0,0,1,0,0,2,0,0,1,2,0,1,0
FSR_IMU_L,4355954,16:12:34,260,-231,2052,21,-17,15,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FSR_IMU_L,4355993,16:12:34,259,-226,2053,22,-16,14,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
FSR_IMU_L,4356027,16:12:34,256,-228,2049,24,-20,14,2,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0
FSR_IMU_R,4353835,16:12:32,-623,-307,-1938,9,-26,-7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4353869,16:12:32,-620,-305,-1941,9,-25,-5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4353908,16:12:32,-621,-304,-1936,9,-25,-8,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
FSR_IMU_R,4353942,16:12:32,-623,-305,-1935,9,-21,-8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FSR_IMU_R,4353975,16:12:32,-627,-305,-1935,9,-21,-8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4356060,16:12:34,259,-228,2049,24,-20,15,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
FSR_IMU_L,4356093,16:12:34,259,-227,2052,23,-18,15,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0
FSR_IMU_L,4356126,16:12:34,264,-227,2053,24,-19,15,1,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1
FSR_IMU_L,4356166,16:12:34,263,-226,2052,19,-20,14,3,0,0,1,0,0,0,0,2,0,1,0,0,2,0,0
FSR_IMU_L,4356200,16:12:34,260,-229,2050,23,-19,14,2,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0
FSR_IMU_R,4354008,16:12:32,-627,-303,-1941,7,-25,-7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4354041,16:12:32,-625,-304,-1938,8,-26,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4354081,16:12:32,-625,-306,-1937,10,-24,-7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4356233,16:12:34,259,-229,2050,23,-19,15,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,1
FSR_IMU_R,4354113,16:12:32,-619,-306,-1937,10,-24,-7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4354146,16:12:32,-619,-305,-1942,7,-25,-7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4354179,16:12:32,-623,-304,-1938,8,-24,-7,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4354218,16:12:32,-621,-303,-1936,7,-27,-8,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
FSR_IMU_R,4354252,16:12:32,-621,-306,-1938,6,-25,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4356266,16:12:34,259,-229,2054,20,-19,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
FSR_IMU_L,4356299,16:12:34,260,-227,2050,23,-17,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
FSR_IMU_L,4356338,16:12:34,261,-226,2055,26,-18,15,1,0,0,0,0,1,0,0,2,0,2,2,0,0,0,0
FSR_IMU_L,4356373,16:12:34,262,-223,2056,23,-21,15,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2
FSR_IMU_L,4356442,16:12:35,262,-228,2052,19,-22,16,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
FSR_IMU_R,4354286,16:12:32,-624,-306,-1938,6,-25,-6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4354319,16:12:32,-624,-304,-1940,11,-22,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4354352,16:12:32,-624,-303,-1938,5,-25,-5,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,4356476,16:12:35,258,-226,2051,23,-19,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4354391,16:12:32,-620,-303,-1939,6,-28,-5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
FSR_IMU_R,4354425,16:12:33,-622,-305,-1938,6,-27,-5,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
FSR_IMU_L,4356511,16:12:35,266,-223,2052,25,-18,16,1,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0
FSR_IMU_L,4356544,16:12:35,267,-223,2052,25,-18,15,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
FSR_IMU_R,4354458,16:12:33,-620,-305,-1938,6,-27,-7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4354492,16:12:33,-620,-304,-1938,10,-23,-9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
FSR_IMU_L,4356578,16:12:35,267,-230,2045,21,-17,14,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0
FSR_IMU_L,4356610,16:12:35,262,-226,2052,22,-17,14,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
FSR_IMU_L,4356643,16:12:35,259,-225,2058,21,-18,13,1,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1
FSR_IMU_L,4356679,16:12:35,259,-232,2053,21,-19,14,0,1,0,0,0,0,0,0,1,0,1,2,0,1,2,0
FSR_IMU_R,4354525,16:12:33,-620,-307,-1937,9,-23,-6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FSR_IMU_R,4354564,16:12:33,-623,-304,-1937,6,-26,-7,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0
FSR_IMU_R,4354598,16:12:33,-618,-308,-1940,9,-24,-7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4354631,16:12:33,-622,-308,-1940,9,-24,-8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4354666,16:12:33,-620,-305,-1942,4,-24,-6,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,4356713,16:12:35,261,-230,2055,23,-20,14,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
FSR_IMU_L,4356752,16:12:35,262,-227,2048,20,-19,15,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0
FSR_IMU_L,4356787,16:12:35,263,-228,2058,25,-19,15,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
FSR_IMU_R,4354699,16:12:33,-620,-309,-1936,8,-22,-5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0
FSR_IMU_L,4356820,16:12:35,259,-228,2058,25,-19,15,1,0,0,0,0,0,0,1,1,1,0,0,2,2,0,0
FSR_IMU_L,4356855,16:12:35,264,-224,2050,27,-16,15,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FSR_IMU_R,4354733,16:12:33,-620,-302,-1937,8,-26,-7,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4354772,16:12:33,-622,-306,-1940,10,-22,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4356888,16:12:35,264,-228,2053,25,-22,14,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
FSR_IMU_L,4356921,16:12:35,259,-224,2055,23,-19,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FSR_IMU_R,4354806,16:12:33,-625,-306,-1945,10,-25,-8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
FSR_IMU_L,4356958,16:12:35,259,-228,2044,21,-14,16,3,0,0,2,1,1,0,0,1,1,1,2,0,0,0,0
FSR_IMU_L,4356992,16:12:35,259,-227,2067,21,-19,14,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
FSR_IMU_R,4354839,16:12:33,-621,-306,-1945,10,-25,-7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4354873,16:12:33,-621,-309,-1938,2,-23,-4,0,2,0,2,0,1,0,0,0,0,0,1,0,1,0,0
FSR_IMU_R,4354906,16:12:33,-625,-305,-1945,14,-23,-10,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4354945,16:12:33,-621,-300,-1938,14,-23,-11,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0
FSR_IMU_L,4357025,16:12:35,267,-228,2052,20,-15,16,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1,0
FSR_IMU_L,4357062,16:12:35,261,-229,2070,27,-25,15,1,0,1,1,1,0,1,0,1,0,1,2,0,0,0,0
FSR_IMU_L,4357095,16:12:35,261,-228,2059,23,-14,15,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
FSR_IMU_R,4354979,16:12:33,-622,-307,-1939,7,-22,-11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4357128,16:12:35,262,-223,2056,28,-27,14,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0
FSR_IMU_R,4355012,16:12:33,-622,-307,-1939,7,-22,-6,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0
FSR_IMU_R,4355045,16:12:33,-622,-303,-1937,4,-26,-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4355079,16:12:33,-622,-306,-1933,10,-24,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FSR_IMU_L,4357166,16:12:35,261,-225,2056,15,-12,17,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
FSR_IMU_L,4357199,16:12:35,261,-227,2051,30,-24,14,3,0,0,0,0,1,2,1,1,1,0,1,0,0,1,1
FSR_IMU_L,4357232,16:12:35,261,-226,2056,21,-13,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4355118,16:12:33,-619,-304,-1936,11,-27,-9,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4355152,16:12:33,-621,-307,-1937,7,-25,-9,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0
FSR_IMU_L,4357269,16:12:35,258,-225,2051,24,-25,14,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
FSR_IMU_L,4357301,16:12:35,258,-223,2053,26,-16,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4355185,16:12:33,-621,-307,-1937,7,-25,-6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
